NumeroPontos FLOPS_DP  FLOPS_DP 
64 76.5026 0 94.8210 0
128 73.8301 0 93.4403 0
200 78.0136 0 94.3305 0
256 80.1385 0 98.2059 0
512 80.8826 0 89.1705 0
600 78.2276 0 73.2828 0
800 80.9660 0 100.7290 0
1024 78.0562 0 86.9455 0
2000 77.3326 0 97.3033 0
3000 78.9124 0 95.8528 0
4096 80.2451 0 95.4832 0
6000 74.5105 0 90.3659 0
7000 76.8307 0 86.0935 0
10000 69.8509 0 97.3764 0
50000 81.6745 0 93.5760 0
100000 77.8549 0 95.8032 0
1000000 74.6877 0 97.9359 0
10000000 73.8856 0 105.3721 0
