TamanhoMatriz Tempo ANTES DEPOIS
64 0.953356 0.910874
100 3.640211 3.475260
128 8.538259 7.234217
200 31.710840 27.348273
256 102.802130 64.866285
512 845.221550 522.397084
600 991.666028 774.905438
900 3732.614162 2600.020185
1024 9713.115291 4649.241497
2000 45259.243431 30503.001741
2048 156016.068282 58305.604350
3000 178042.142764 102812.915085
4000 510579.739771 276333.064576
