TamanhoMatriz L3 ANTES DEPOIS
64 140.0410 178.8985
100 120.4127 119.1556
128 154.6818 154.9427
200 1423.7434 514.3157
256 25878.1374 5666.9140
512 20505.2171 5860.9824
600 3594.9621 2196.3843
900 2000.1166 1960.8879
1024 10631.1635 5100.0608
2000 6147.6322 6869.4995
2048 12870.0677 5454.5125
3000 9420.3044 7140.3637
4000 29332.8643 7602.5517
